Context,Epsilon,Delta,Aproximation_type,Distribution_type,Threads,Total_execution_time,Total_time,Total_exec_time_2,Total_closure_time,Updown_time,Total_closure_computations,Total_up_down_computes,Basis_size,Total_counter_examples,Sum_total_tries,Equal_to_count,Empty_set_closure_computes,Support_avg,Support_p10,Support_p50,Support_p90,Support_p95
ArtificialDS/Example3/100.20,0.05,0.1,weak,frequent,8,0.005581,0.000038,0.000029,0.000000,0.000779,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,weak,area-based,8,0.006447,0.000031,0.000023,0.000000,0.000652,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,weak,squared-frequency,8,0.014967,0.000044,0.000029,0.000000,0.000496,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,uniform,8,0.004277,0.000047,0.000036,0.000001,0.000436,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,frequent,8,0.004491,0.000024,0.000027,0.000059,0.000600,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,area-based,8,0.006285,0.000030,0.000022,0.000060,0.000631,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,squared-frequency,8,0.017826,0.000036,0.000026,0.000059,0.000539,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,uniform,8,0.004558,0.000035,0.000019,0.000000,0.000542,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,frequent,8,0.005575,0.000039,0.000028,0.000000,0.000833,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,area-based,8,0.007536,0.000038,0.000029,0.000000,0.000713,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,squared-frequency,8,0.009244,0.000026,0.000019,0.000000,0.000545,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,uniform,8,0.004147,0.000031,0.000017,0.000013,0.000477,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,frequent,8,0.004233,0.000023,0.000017,0.000008,0.000477,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,area-based,8,0.006205,0.000044,0.000022,0.000059,0.000656,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,squared-frequency,8,0.010284,0.000031,0.000021,0.000059,0.000596,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,uniform,8,0.453385,0.000646,0.000574,0.000000,0.002003,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,frequent,8,0.460039,0.000653,0.000542,0.000000,0.001977,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,area-based,8,0.464898,0.000655,0.000583,0.000000,0.001988,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,squared-frequency,8,2.330394,0.000655,0.000536,0.000000,0.001947,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,strong,uniform,8,0.454178,0.000654,0.000666,0.000009,0.002029,1028,1029,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,strong,frequent,8,0.457798,0.000656,0.000639,0.000017,0.002039,1028,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,strong,area-based,8,0.454325,0.000660,0.000596,0.000009,0.002025,1028,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,strong,squared-frequency,8,2.322133,0.000653,0.000544,0.000374,0.002027,1027,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,weak,uniform,8,0.003738,0.000053,0.000018,0.000000,0.000237,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,weak,frequent,8,0.004325,0.000033,0.000024,0.000000,0.000333,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,weak,area-based,8,0.005617,0.000032,0.000024,0.000000,0.000329,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,weak,squared-frequency,8,0.014838,0.000025,0.000018,0.000000,0.000237,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,strong,uniform,8,0.004087,0.000033,0.000019,0.000029,0.000266,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,strong,frequent,8,0.004170,0.000025,0.000019,0.000029,0.000266,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,strong,area-based,8,0.005614,0.000032,0.000024,0.000029,0.000324,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.1,0.1,strong,squared-frequency,8,0.015529,0.000029,0.000022,0.000029,0.000296,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,weak,uniform,8,0.003806,0.000031,0.000017,0.000000,0.000237,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,weak,frequent,8,0.003825,0.000024,0.000017,0.000000,0.000237,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,weak,area-based,8,0.005685,0.000034,0.000025,0.000000,0.000326,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,weak,squared-frequency,8,0.009601,0.000030,0.000023,0.000000,0.000267,99,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,strong,uniform,8,0.004040,0.000034,0.000019,0.000028,0.000266,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,strong,frequent,8,0.004138,0.000025,0.000019,0.000026,0.000290,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,strong,area-based,8,0.005419,0.000031,0.000023,0.000029,0.000326,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.1,0.1,strong,squared-frequency,8,0.011207,0.000038,0.000024,0.000029,0.000350,128,130,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,weak,uniform,8,0.452703,0.000670,0.000572,0.000000,0.001125,999,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,weak,frequent,8,0.454094,0.000667,0.000583,0.000000,0.001148,999,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,weak,area-based,8,0.459686,0.000672,0.000607,0.000000,0.001109,999,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,weak,squared-frequency,8,2.376431,0.000652,0.000553,0.000000,0.001129,999,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,strong,uniform,8,0.453749,0.000921,0.000694,0.000005,0.001154,1013,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,strong,frequent,8,0.455232,0.000634,0.000612,0.000005,0.001137,1013,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,strong,area-based,8,0.453977,0.000663,0.000611,0.000014,0.001116,1012,1014,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.2,0.1,strong,squared-frequency,8,2.307315,0.000654,0.000580,0.000390,0.001093,1013,1015,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,weak,uniform,8,0.004201,0.000041,0.000017,0.000000,0.000110,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,weak,frequent,8,0.004637,0.000036,0.000026,0.000000,0.000177,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,weak,area-based,8,0.004767,0.000030,0.000022,0.000000,0.000153,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,weak,squared-frequency,8,0.015615,0.000028,0.000022,0.000000,0.000144,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,strong,uniform,8,0.004303,0.000038,0.000021,0.000014,0.000141,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,strong,frequent,8,0.004245,0.000028,0.000021,0.000014,0.000145,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,strong,area-based,8,0.004756,0.000028,0.000021,0.000014,0.000154,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.2,0.1,strong,squared-frequency,8,0.016731,0.000032,0.000024,0.000014,0.000163,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,weak,uniform,8,0.004927,0.000042,0.000024,0.000000,0.000174,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,weak,frequent,8,0.005369,0.000036,0.000026,0.000000,0.000186,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,weak,area-based,8,0.004987,0.000035,0.000023,0.000000,0.000164,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,weak,squared-frequency,8,0.011567,0.000036,0.000027,0.000000,0.000189,99,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,strong,uniform,8,0.005223,0.000047,0.000026,0.000014,0.000189,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,strong,frequent,8,0.004748,0.000031,0.000023,0.000014,0.000161,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,strong,area-based,8,0.005388,0.000031,0.000023,0.000014,0.000193,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.2,0.1,strong,squared-frequency,8,0.012834,0.000040,0.000030,0.000014,0.000159,113,115,1,2,14,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,weak,uniform,8,0.454893,0.000642,0.000597,0.000000,0.000944,999,1010,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,weak,frequent,8,0.455098,0.000653,0.000602,0.000000,0.000945,999,1010,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,weak,area-based,8,0.455775,0.000651,0.000581,0.000000,0.000880,999,1010,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,weak,squared-frequency,8,2.291424,0.000650,0.000533,0.000000,0.000880,999,1010,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,strong,uniform,8,0.455976,0.000670,0.000571,0.000004,0.000904,1008,1010,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,strong,frequent,8,0.486364,0.000650,0.000578,0.000003,0.000894,1008,1010,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,strong,area-based,8,0.455735,0.000744,0.000641,0.000004,0.000822,1008,1009,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.3,0.1,strong,squared-frequency,8,2.309729,0.000665,0.000534,0.000430,0.000861,1008,1009,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,weak,uniform,8,0.003513,0.000046,0.000036,0.000000,0.000085,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,weak,frequent,8,0.003943,0.000025,0.000019,0.000000,0.000086,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,weak,area-based,8,0.003915,0.000026,0.000019,0.000000,0.000086,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,weak,squared-frequency,8,0.015510,0.000028,0.000021,0.000000,0.000094,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,strong,uniform,8,0.004110,0.000036,0.000021,0.000009,0.000095,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,strong,frequent,8,0.004451,0.000034,0.000026,0.000009,0.000113,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,strong,area-based,8,0.005244,0.000034,0.000026,0.000009,0.000115,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.3,0.1,strong,squared-frequency,8,0.012488,0.000034,0.000027,0.000000,0.000073,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,weak,uniform,8,0.003559,0.000033,0.000017,0.000000,0.000082,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,weak,frequent,8,0.003661,0.000024,0.000017,0.000000,0.000082,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,weak,area-based,8,0.004734,0.000030,0.000023,0.000000,0.000106,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,weak,squared-frequency,8,0.008290,0.000023,0.000017,0.000000,0.000077,99,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,strong,uniform,8,0.003619,0.000041,0.000026,0.000009,0.000104,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,strong,frequent,8,0.004552,0.000032,0.000023,0.000009,0.000107,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,strong,area-based,8,0.004814,0.000031,0.000023,0.000009,0.000110,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.3,0.1,strong,squared-frequency,8,0.012494,0.000039,0.000029,0.000009,0.000134,108,110,1,2,9,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,weak,uniform,8,0.473063,0.000672,0.000604,0.000000,0.018630,999,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,weak,frequent,8,0.475608,0.000644,0.000647,0.000000,0.018797,999,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,weak,area-based,8,0.479742,0.000641,0.000592,0.000000,0.017709,999,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,weak,squared-frequency,8,2.365879,0.000644,0.000536,0.000000,0.018485,999,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,strong,uniform,8,0.472721,0.000684,0.000603,0.000092,0.018545,1298,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,strong,frequent,8,0.474671,0.000669,0.000545,0.000086,0.018468,1298,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,strong,area-based,8,0.481726,0.000648,0.000553,0.000086,0.018561,1298,1298,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.01,0.1,strong,squared-frequency,8,2.317100,0.000678,0.000580,0.000995,0.018744,1298,1300,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,weak,uniform,8,0.006911,0.000045,0.000019,0.000000,0.002399,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,weak,frequent,8,0.010314,0.000036,0.000026,0.000000,0.003635,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,weak,area-based,8,0.012694,0.000027,0.000021,0.000000,0.002743,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,weak,squared-frequency,8,0.016210,0.000037,0.000027,0.000000,0.002691,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,strong,uniform,8,0.008357,0.000040,0.000019,0.000299,0.002869,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,strong,frequent,8,0.008931,0.000029,0.000021,0.000222,0.002808,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,strong,area-based,8,0.010741,0.000040,0.000016,0.000112,0.002331,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.01,0.1,strong,squared-frequency,8,0.016933,0.000029,0.000021,0.000299,0.002948,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,weak,uniform,8,0.007742,0.000033,0.000017,0.000000,0.002576,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,weak,frequent,8,0.007056,0.000024,0.000017,0.000000,0.002461,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,weak,area-based,8,0.010626,0.000033,0.000027,0.000000,0.002521,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,weak,squared-frequency,8,0.013978,0.000027,0.000019,0.000000,0.003603,99,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,strong,uniform,8,0.007134,0.000031,0.000017,0.000003,0.002428,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,strong,frequent,8,0.009288,0.000023,0.000017,0.000300,0.003555,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,strong,area-based,8,0.013461,0.000032,0.000024,0.000314,0.002959,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.01,0.1,strong,squared-frequency,8,0.013304,0.000028,0.000021,0.000299,0.002979,398,400,1,2,299,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,weak,uniform,8,0.454747,0.000667,0.000586,0.000000,0.003952,999,1060,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,weak,frequent,8,0.453666,0.000652,0.000536,0.000000,0.003872,999,1060,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,weak,area-based,8,0.459626,0.000668,0.000604,0.000000,0.003953,999,1059,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,strong,uniform,8,0.479800,0.000674,0.000563,0.000031,0.004254,1058,1060,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,strong,frequent,8,0.479706,0.000648,0.000560,0.000018,0.003893,1058,1060,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,strong,area-based,8,0.470524,0.001064,0.000887,0.000017,0.003567,1058,1059,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.05,0.1,strong,squared-frequency,8,2.331600,0.000686,0.000591,0.000899,0.003738,1058,1060,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,weak,uniform,8,0.004438,0.000049,0.000018,0.000000,0.000443,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,weak,frequent,8,0.004312,0.000035,0.000025,0.000000,0.000569,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,weak,area-based,8,0.006140,0.000030,0.000022,0.000000,0.000631,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,weak,squared-frequency,8,0.015148,0.000028,0.000021,0.000000,0.000611,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,uniform,8,0.005423,0.000038,0.000023,0.000059,0.000605,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,frequent,8,0.004303,0.000032,0.000027,0.000005,0.000459,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,area-based,8,0.005113,0.000051,0.000017,0.000029,0.000463,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.20,0.05,0.1,strong,squared-frequency,8,0.018404,0.000035,0.000027,0.000059,0.000718,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,uniform,8,0.004031,0.000031,0.000026,0.000000,0.000510,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,frequent,8,0.004092,0.000033,0.000017,0.000000,0.000477,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,area-based,8,0.004909,0.000033,0.000016,0.000000,0.000477,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,weak,squared-frequency,8,0.008959,0.000033,0.000017,0.000000,0.000477,99,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,uniform,8,0.004331,0.000030,0.000026,0.000024,0.000578,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,frequent,8,0.005960,0.000032,0.000024,0.000059,0.000719,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,area-based,8,0.005094,0.000023,0.000017,0.000041,0.000480,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/100.50,0.05,0.1,strong,squared-frequency,8,0.008960,0.000028,0.000020,0.000059,0.000593,158,160,1,2,59,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,uniform,8,0.457014,0.000659,0.000579,0.000000,0.002000,999,1029,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,frequent,8,0.454477,0.000649,0.000571,0.000000,0.001956,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,area-based,8,0.474163,0.000678,0.000724,0.000000,0.002092,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,weak,squared-frequency,8,2.342266,0.000670,0.000552,0.000000,0.001949,999,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,strong,uniform,8,0.453839,0.000672,0.000533,0.000009,0.001973,1028,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
ArtificialDS/Example3/1000.50,0.1,0.1,strong,frequent,8,0.452486,0.000652,0.000534,0.000009,0.001968,1027,1030,1,2,29,0,1,100.000000,100.000000,100.000000,100.000000,100.000000
